X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
5.39321809878146e-7,2.3024873959398562e-4,0.030043741767799385,0.032703181653191825,0.059941725118409304,0.10011914092253668,0.04822571006445135,0.00617923583415716,0.00649885426835093,0.020764197639906307,0.006138474022726997,0.005943007686984636
8.790810568370944e-8,3.111883676163495e-7,1.2579797466415752e-4,0.02058015337311281,0.16796880591583552,0.07596339285741391,0.06458326178952253,0.00151034866588029,0.051178384757781276,0.0038488700219994356,0.02676212957170121,0.005688317915063777
7.102511174195136e-6,0.0035424410333683154,0.08278303685756028,0.464068445691754,0.18784536194305135,0.05478632728354893,0.7667101448428953,0.041335242158202126,0.07469904462596544,0.008069039067558625,0.002079012884869054,0.004759129651129465
4.772089327031992e-7,0.0071428588074196366,0.0012061682900539328,5.142737356236271e-4,2.6902953821113934e-4,6.321409228464188e-4,2.3417483603190475e-4,9.030204409521404e-6,1.1261695755219116e-6,2.5059662421644813e-4,2.1511412763773407e-6,5.082380865999265e-6
7.11733933342446e-5,0.006627236349277643,0.0033607293716360065,2.6155668147131994e-4,2.4077878844902108e-4,0.0021435409750857337,6.0460234353687525e-5,0.0015934347505370816,3.106521008725524e-5,2.1751014601971497e-5,1.559795909051847e-6,1.3703921372570926e-4
6.271849373185034e-8,2.0727084006252495e-4,0.020825482667387863,0.0033933840031626916,0.01187347398222191,3.933965116143449e-4,5.247856514138578e-4,6.934291482582543e-4,8.437026877201445e-4,1.393409433352105e-4,5.092791256438965e-5,3.1351002050652787e-4
6.072721122259613e-9,7.515669296835152e-7,4.2014832977750674e-5,0.0018457732759404617,5.781499531602222e-4,3.6652335296194494e-4,1.1067719842927648e-4,9.119208014716704e-6,1.766928179384175e-4,4.3857651368939266e-5,4.70913732615097e-5,6.235681094317432e-6
1.577533026431155e-8,1.5785610698075086e-5,1.711302472203403e-4,4.3360929679392424e-4,0.004590814299595948,0.0029128706026691794,9.42893934171783e-4,0.012236022681343873,1.9767695320451113e-4,0.001416183192890544,5.5743546222463105e-5,1.6987498066642348e-4
1.265606009960285e-4,0.09428750420772712,0.002755876296094306,0.005976425973338185,0.002681706837825742,0.024766559117516018,9.074619226412156e-4,3.1899868858288366e-4,3.7671319476233477e-4,8.027279744978373e-4,1.4349312842964026e-4,1.0070004842277491e-4
1.0202564582062479e-7,6.653992571327747e-5,5.4462925799161245e-5,6.76882965348069e-5,1.0004213453784772e-4,3.777465751387762e-4,3.7180337469772118e-6,2.8512719131956743e-5,4.059791493038478e-5,1.4863776391660367e-5,7.721508748796554e-6,2.769369345512196e-6
2.2919101933793762e-4,0.010093111811556605,0.0034678429079351147,0.005542813711900352,0.012899740452908537,8.625352062583073e-4,0.0014931086044248866,1.3455658076751603e-4,6.513734153183537e-4,3.775882529940068e-4,2.1232423498201476e-4,1.4125176866892135e-5
2.2025264167099823e-5,0.017299668196692375,0.03798620696689295,0.023038719258153373,0.005724734316102301,0.004039063049289138,0.0030271797776871617,1.6523770137060237e-4,5.889374775563533e-4,3.5396155626500814e-4,4.234544051586001e-5,1.0673912135803488e-4
1.0204892307080154e-4,0.8032497938978576,0.20988492330669944,0.15426101402808354,0.03976970402590296,0.017954763913569857,0.11888234355760274,0.05399193779555578,0.0031489432877403827,0.007742602568677925,6.568195886091921e-5,2.6091390274607384e-4
1.7577599142892808e-7,0.003197700562903097,0.9356505585836373,0.18196282722715773,0.01996596051968151,0.03874094015667216,0.0021758527069491995,0.00866157101755124,0.003906899142656961,0.0017631439066794984,5.054501339942734e-4,1.1231230371921974e-4
9.427897516694245e-6,0.015440220653912817,0.008015287724070896,3.9907182272569397e-4,0.001834206110483368,1.7253898894609154e-4,3.6995169707021436e-4,3.7547159235026096e-5,1.77903372678756e-5,1.4387750859364176e-6,1.2921304232138553e-6,2.7870944672991893e-7
3.7746391565482736e-7,4.715761913420824e-5,0.0017000687806048205,2.3680666880415813e-4,3.323746578526128e-4,7.103536824445874e-5,5.839240321093114e-5,1.1319548057930895e-4,2.179315326866771e-6,3.6201573075933524e-6,8.958035142458435e-6,1.6179514218811475e-6
2.3144363092697517e-8,2.2902091916160439e-4,0.0014572257526952312,0.0018311603690631534,0.0021194563271837996,3.2178476592755373e-4,3.449138385466233e-4,4.3338373359136373e-4,2.9228185579088946e-4,0.0032134792213593943,4.179538261595006e-6,3.239617324517219e-5
2.656726078847572e-8,2.1377017998451388e-5,0.030567232466777283,0.003654691023491157,0.004853626438659768,0.013661157812318608,0.02335630326294391,0.03278075487255938,0.0017115627154599819,4.86911348371369e-4,7.791975212699809e-5,0.001485399314333602
4.994750674088991e-5,0.044037758433290164,0.024228252808246864,0.017211825993517386,2.563204858541647e-4,0.004380454145731294,7.323381059802762e-4,9.40128985099653e-5,3.875946196330027e-6,3.562772067512432e-4,0.0023227876446135776,2.103613256574377e-6
5.813921055697335e-8,5.160449147164625e-4,0.13014517354764019,0.04239916864320436,0.029876441222110348,0.006395704321636211,0.11993026414685572,0.009063862685292565,0.004942242682402953,7.713135549591854e-4,3.8123608196237793e-4,3.353837948242606e-4
1.922083717520451e-6,8.967743049093091e-5,0.09396043636535205,0.03699676883266096,0.054066160384433376,0.008658339825491041,0.010857802330891193,0.0376631731386466,0.0014963233954363247,0.0032488652320029317,0.0014692187305700433,2.4320048236609477e-4
4.649231145625876e-8,2.3864339040036153e-4,0.07024442154283343,0.0066365337324692875,0.0047487058063336515,0.004209452142005576,0.004848588512773046,7.270170804503095e-4,1.3168195809543998e-4,6.535097564758414e-4,3.27000034842084e-4,3.5431418751245836e-4
2.3768755843024305e-5,0.050797649946820296,0.15259627789836883,0.9999569360383566,0.13266758660514685,0.05066940789683656,0.008874552993410445,0.005178207294163053,0.0067519831105995465,2.5424534221940576e-4,0.0036530787274591248,5.549700200975104e-4
1.176965758187265e-8,1.352747547544222e-7,1.4494055063929423e-6,0.0013525343416205308,0.004262585303236797,1.2906242910881716e-4,0.0011702322427570716,6.724540402315519e-4,6.6912493542437e-4,0.001715286063638799,7.668701121442689e-4,3.9713775365809073e-4
1.5167237110702558e-7,8.966719105047982e-4,2.7417741114932337e-4,0.0039832729819800385,0.0027832070746635074,2.653293180271077e-4,0.004258267060471388,2.906438166250247e-6,1.4704972240017617e-4,6.340905521109441e-4,4.370666098524323e-5,7.99483299140924e-6
8.310078108790068e-7,1.3305069539293335e-4,0.0471164994321322,0.00461029098422397,0.01444186887223362,0.0031606425350389107,0.001287350600826298,0.01260653872276385,6.823523299420487e-4,0.004900025923683882,3.287121248097628e-5,1.475053099911916e-4
7.525148607201437e-5,0.07005708319197046,6.82156834455161e-4,0.011546429512225287,0.0014783453514369826,0.00077704718847748655,0.001374059770634904,0.0011057592642435908,0.0015775646793401773,0.0016657792728235646,0.0012113831877784698,0.0014628476146526515
4.5841074973296255e-7,2.7208680767776272e-5,0.008585196794868466,0.009471241112081863,0.00545996119988635,0.007615161838680218,5.905976567994023e-4,1.4533059488397448e-5,1.9802219297219054e-4,2.2652209771879285e-4,1.20543848508434e-4,8.88665009451256e-6
1.1640611807806067e-8,2.197586342345126e-6,0.022149894298133854,0.0021710103526652036,1.759396653079337e-4,0.0025798713133955015,6.98389759944915e-4,0.0011549519425742931,8.559876637003472e-4,2.6587117760749436e-5,3.0268234348929113e-6,8.969316654546104e-7
9.587591339332846e-5,0.0010035099863279218,0.005115666614621817,0.007651861089938761,0.02443938323423766,0.028768898177832902,0.0026824711029833663,0.005228871879490871,0.0016646497580143874,0.0034264883956393044,8.697012243434268e-5,7.9567824502913e-5
2.935467592043264e-7,2.528520259799211e-4,0.30126529717216877,0.0023194281327140777,0.007911309817601709,0.011142432371067188,0.013765062306008602,0.0011002285583426863,2.3237848688395513e-4,8.280112144919021e-4,7.703280177961958e-5,7.573227082393608e-4
8.3175965284878e-8,4.183523851488926e-5,0.003897496236534113,0.006854396135706452,0.012062040282547586,0.04130636042548652,4.365268147902265e-4,2.8720429004969183e-4,7.796158982456003e-4,5.081888716494477e-5,2.887622628220325e-4,9.32617793232976e-4
3.6756063492848767e-7,3.4673192796441654e-4,0.0016356349646710064,0.009141595605259636,8.205418113398366e-4,0.0011628642392204989,6.265338429743972e-4,1.8700788192519254e-4,5.014339174428395e-4,1.7498955370542912e-4,5.514873698375666e-6,2.075240060828154e-5
3.441716183383292e-6,3.8952007289335506e-4,0.016097832942600046,0.015821913108916605,3.13852396637615e-4,7.61398576562705e-4,5.403019358503292e-4,0.0014888393091736507,1.2162647189990898e-4,1.1373741538067171e-5,1.735464578541656e-5,2.503860079356454e-5
1.0071555367474616e-8,4.489482349185892e-5,0.0023052373653310587,0.002279888216073861,6.178443407944822e-5,0.0049013295931825684,3.270077424497586e-4,4.956095800534577e-5,1.5713005673534397e-4,5.681584602992285e-4,3.352842202171347e-5,9.16948149962863e-6
1.8778150852525955e-7,9.768448721050316e-4,0.0033047712671009366,0.02258541014995552,7.666591427009196e-4,0.00011253562071057379,1.3240871561447655e-5,2.6611281466206214e-5,0.00051921542735455795,3.344975531283101e-5,8.606669560385546e-4,7.837240498348946e-6
3.4083583246069886e-8,7.52150180127753e-6,0.03535340779371021,0.00558536597166357,0.017894586194530326,0.0058133033521048,0.007143727469557826,0.002016312650661767,3.561149510846478e-5,6.532912652400049e-5,3.325805966812224e-5,9.330002829707262e-6
6.860438905853528e-8,9.671596634674984e-9,1.0660206451801465e-5,9.521131369030276e-4,0.02278325328237347,0.01998397534726534,0.03131707678680595,0.0016748865133630704,0.006744659175155904,0.006527154454329035,6.687865726471287e-4,9.183800503688117e-4
1.2946597865992615e-6,0.003512446693612852,0.11716032793899347,0.314582098569733,0.07164116595017245,0.11512912805558449,0.1138818282269615,0.04748038520471246,0.002206485575856343,0.010442090559166489,0.00826150172991417,0.003822187378363151
3.967302728228587e-5,0.00822359285094032,0.00341607337471983,0.002274663186705772,0.0019829154894186046,0.0063194622373700104,2.164180005035035e-5,0.0010644929052002255,1.8573474832817016e-4,1.6185400335233524e-4,1.0649195459155325e-4,3.9058647093193066e-5
4.6348005771998474e-7,3.0539806213962127e-4,0.21558209837796644,0.1917371495171981,0.024663033808197597,0.003907162727641386,1.4815932393663633e-4,2.0117015341695557e-6,1.1828659629564697e-7,8.43228998886317e-9,3.2312489350871942e-9,6.38146213120871e-10
6.456511216648534e-7,0.004985461746377361,0.023158636674647393,0.006013093835972905,1.102064206515152e-4,1.4522170210157554e-4,7.607892017956198e-5,1.952483016709472e-6,2.0226297022807316e-6,5.257402208025397e-6,2.5934148458084394e-5,7.825783262527253e-7
4.216125738754073e-6,2.41645652597937e-5,0.056501561677048395,0.0616168952690459,0.15561976793706148,0.04171990602702238,0.017235790210661878,0.039635694331716036,0.007734575438903247,0.0016824106921973848,0.004507898982725113,0.001067349573132148
1.298626347140397e-5,4.1982672253102306e-4,0.09029931917265699,0.18171418952842833,0.20496755399691424,0.01874374579697324,0.08084041449757418,0.06634565004975312,0.02388558325135262,9.15660153192201e-4,0.02955017723027553,0.0030080413398107493
1.1186021329589285e-5,0.014290535095511259,0.016592424855574106,0.0016646829427190563,8.073183386084955e-4,0.004789035129082686,0.0011757172358427916,4.522260109163757e-4,0.0016791793739084904,0.0027532175448896634,0.0017165499736990775,1.34878694409854e-4
1.3736203103098532e-4,0.0026369615454331363,0.0013481601166340969,0.0160127054851551,0.013321771132949141,0.006346347099219506,0.002925325590092842,0.012038564865827994,6.611475707040312e-4,8.917596914976238e-5,2.125001141096705e-4,5.771617655248029e-6
3.24589619086213e-6,0.005021518724228133,0.13190048870595494,0.055861700920767865,0.04087870857495135,0.019982257966616457,0.027886089116992197,0.01133057232755219,0.0025359808158442743,0.005263471031019281,3.245493627981322e-4,3.0480705417467043e-4
8.406788166298584e-8,4.9987499923660995e-5,0.0014414777501312141,0.024395757929049106,0.002251892742907066,0.029317345223787372,5.451678474562228e-5,9.360763367601277e-4,1.2649709671430642e-4,2.1562758419912953e-6,2.4560352405167407e-6,4.917369090873258e-6
4.296445293849871e-5,0.021208441551540502,0.3999220342119568,0.3772076266018118,0.02407611724306269,0.0031965238341174988,0.003856176520671717,0.0011392226710612574,0.0011129188697160636,2.829608511092374e-4,1.8883688531967023e-4,0.001978719133941209
1.0937925010168215e-9,1.2893366421184993e-6,2.1380016654293232e-4,8.182798525141982e-5,7.032410045100115e-5,0.001453645862720676,2.2766932693105703e-5,2.5704862998132683e-6,9.485577111045806e-5,9.410931359125445e-5,4.1098938782235805e-6,4.3226124869233384e-6
6.874585317812043e-7,0.0010336350189680266,0.08750470899022822,0.027402738122545567,0.008463823400269965,0.02116766656351039,0.003978220451743175,8.907782702712308e-4,0.0011956106300950137,0.0022730940761098942,3.17601921796192e-4,1.1851391392492047e-4
1.9228298877201527e-7,0.0026357993072743113,0.00528370618872846,0.07643817305671402,0.007037804913798693,0.003969595587476893,0.033340915801938924,0.005181209738477037,0.0019443671127396382,0.0012313561344751145,1.6473438299157073e-4,7.772239470638098e-5
7.613484285506901e-6,0.002002633092102267,0.004263253293957092,0.026578723787484604,0.006395112485066437,0.015539749641235365,3.3991782288189665e-4,2.2009978657330624e-4,1.6545485556006598e-4,6.0115581328402154e-5,1.1331286459570489e-4,1.5098342534961258e-5
3.7362776539318077e-8,6.832224332953274e-7,3.3372633788164574e-5,4.5759749290530394e-4,0.02006099468621111,0.03661302994118809,0.029807825931709275,0.016249461850590192,0.001565752119208215,0.02663105075300639,0.0021668817105420933,1.6124214520804258e-4
4.492664351651854e-9,1.5932167248691568e-6,4.8239685803377343e-4,4.29910357137848e-4,2.3273983024330776e-4,1.7433587720172564e-4,3.2255776369871646e-5,1.2053819595080144e-5,1.5287252218110228e-6,5.49955712173672e-6,5.0485382457887695e-8,6.481265968361072e-9
1.2629078615056244e-4,0.034311808604782223,0.049692214031118453,0.0041101790832200145,0.005673811225064829,0.005818696876667018,2.174640207443736e-4,0.0014423461455153191,0.001760228973324507,0.0036545464129296434,5.04006567934608e-4,2.8448230631589655e-4
6.157575653042979e-5,0.047686677464254035,0.009217299084336142,0.011012482615852394,0.014079225862066527,0.002353747223052708,0.0025381090158982027,0.009524996222067183,0.00453569559372935,5.204646024415247e-4,2.0770437697370525e-4,6.851438498310936e-4
1.2006570241733053e-8,1.2362049015557375e-6,3.15670525660608e-4,0.009113518997535208,0.001340275763426435,1.9721476822114964e-4,8.469122196449463e-4,1.2562303265206687e-4,3.694732146415358e-4,2.4291480653715336e-4,3.3083804017823106e-5,2.610454498371511e-4
1.4715131346195163e-6,0.004218039849816724,0.05289561914852617,0.12484145990403825,0.002912792480136442,0.00790821621297141,0.016140446927768275,0.0917805466277678,0.023973213777347485,0.0072447627236427725,0.0017772200680022388,0.0022521902525498116
9.396466534250525e-6,0.030341651091367515,0.004626140863035979,0.003705443813195375,0.001979215106184864,8.777073418122147e-4,1.8521940801097259e-4,0.0012016154841837379,1.9790163770495383e-5,3.7201118933170805e-5,2.140005127988192e-4,9.17635744053748e-5
1.062569071553972e-8,6.702807576831787e-6,0.0015177408059988684,0.0010491799431077758,4.80230417107208e-4,8.21284469183503e-5,2.8699619399716177e-5,9.243283580415151e-5,0.001130360735752567,1.1497319256235728e-5,1.0623209045768078e-7,4.226620285985305e-7
1.3772278502960223e-6,0.001408542857783801,0.14764185987661693,0.009869820457435292,0.016612055938801218,0.009039432375779644,0.01160185766181665,0.0041263463753932784,0.002274891856689165,0.04469657367372337,0.001325907339744803,1.1855366799973233e-4
4.241042439456777e-7,2.945469138260215e-6,0.0014502775793523194,0.0010603218097069433,4.363062938728124e-4,7.759633216593413e-5,2.5757358970779354e-4,3.496572693779676e-4,2.9840795889191085e-5,5.4758256684314666e-5,2.1628547627802354e-4,8.083945380177315e-5
4.5884964593179145e-7,0.0016886350014784326,0.016358812040191423,0.018845989513151085,0.003709285090427598,2.0249036330446441e-4,4.043427829712908e-4,2.067644570481475e-4,5.473328334943961e-4,0.001236366698483408,2.228670819574008e-4,8.659861655224699e-5
1.1815008582605202e-8,6.971090845085218e-7,2.304527560090606e-4,0.0022941042719784584,0.0019397163718242183,6.759244839610546e-4,4.084015139888158e-4,0.009636669060187737,6.394309757471461e-4,0.0043697848091579505,2.6713816040347424e-4,4.057255732257297e-5
9.40020642103967e-7,9.683251620181512e-5,0.01612312172794288,0.00476182192960471,0.001763964911092773,0.003264895360959086,0.0033455355933421195,1.3889333454810595e-4,6.972149142348375e-5,2.3795697890648576e-4,2.457261548858503e-4,1.225385546300067e-5
9.21717351390496e-8,6.0343279507046876e-5,0.0015105634903986656,0.002513975866559002,0.004598654751479692,0.01840111603732475,0.011757051599835429,3.8644124060872745e-4,0.00309412659911934,2.2982209592685893e-5,0.0010716805244431588,3.923443127062942e-5
4.596962811409533e-6,0.0019070074450131536,0.020407385086307843,1.4407504972280272e-4,0.00880703413265621,0.009660528355980783,0.0035682319685486977,9.015249948511378e-4,4.925388710350642e-4,4.047180978183906e-5,9.039557690048161e-4,1.0936827634581907e-4
3.3115392937255815e-8,1.2642353118375027e-5,2.725099690905619e-4,0.007161386816342515,0.020587950666802635,0.006985708953636403,0.00483751088055806,0.021746869789595058,0.021232835992245666,0.005051708291602064,0.0014297813240071733,0.005722868261810825
1.2120325244557861e-6,0.024302366575252865,0.14069793471041947,0.04728065799167748,0.011517586950775472,0.0052750484480792595,0.004066557665637571,0.0039110812248231985,0.0024140815333495657,3.312998182569693e-6,8.262028274955146e-6,3.3612849074574714e-6
1.0661921289056853e-4,0.15445014048976857,0.544671218230323,0.00859700461620272,0.03587868587638046,0.09607546764190027,0.014862229559178389,0.0046944628294832615,5.320182213462976e-4,4.8412433899669427e-4,3.16383192088459e-4,0.0019483400569588459
1.9276965721000358e-7,0.0023014408502999295,0.008262449142978023,0.8362480249465178,0.9984798136996275,0.9908487458109797,0.062134873447656044,0.3715307045685342,0.3049882613545286,0.05771522865660529,0.6859781446180595,0.007354654702968144
7.55704250804401e-5,0.00741413698257841,0.15672740235210134,0.07973135342623405,0.1019489310379886,0.007891802005712682,0.12730391831604881,0.015532989472778728,0.13911153761743678,0.02520962181919012,0.008151647296530284,0.0017733088584667156
8.841685451605702e-6,0.044962477132215684,0.03835559670826002,0.06166574285923632,0.03465194837638862,0.006284736539333591,0.0040541902842407,0.0021302684713094358,0.006542863165030166,1.7003396460007342e-4,6.420882138610251e-4,9.990517534346704e-5
1.568029781018332e-7,7.370869996799663e-4,0.0027034074949633994,0.05542673699277699,0.005039025765550598,8.340183497937544e-4,0.0013380833999718641,1.6695538954487914e-4,1.2073854889271818e-4,1.576151741452536e-4,1.827714156701471e-5,3.8822419778214036e-5
1.316187333566532e-7,5.652248658005732e-7,0.0010483729532810477,0.01310141913360613,4.105862176768671e-4,0.003484336068076003,0.0024773719907291714,0.012959120722257578,2.235415084446517e-5,2.5102117015007863e-6,1.959856328338505e-4,8.505032875511758e-7
1.4750344002889548e-6,0.006071434997647229,0.006371764020581927,0.14910270294648276,0.004017579609187834,0.013886381141298063,0.002871474687959452,0.0013875495801597938,0.002259050714012556,6.805936011557989e-4,0.0011448484223145483,9.053133406750602e-4
1.1447744767493163e-5,0.0014958776247872045,0.0022771482795686374,7.911556859459323e-4,4.8035918836197844e-4,3.1061075900433725e-4,0.0031644111867935587,1.603221664895349e-4,8.829514507856394e-6,1.396063703902606e-6,3.930736593760198e-5,7.49594040841961e-5
3.2941651415199566e-8,7.96689028162989e-5,0.003808541628803397,0.009296966679839369,0.0010216981209363002,8.712222214373006e-5,7.415719959129226e-4,1.5042538869043069e-5,1.0363165576787736e-5,1.2280382397829766e-6,1.046085607026015e-7,8.201263673470632e-9
3.772812897281005e-8,1.3141218566214974e-5,0.02275374672174879,0.02479648928758027,0.0010879949708755277,6.022380074476169e-4,8.312329836583365e-4,3.8681553441685765e-4,2.575677566604012e-4,4.8515389827665385e-4,0.0012168327164515658,2.9540486798611006e-5
1.7916996086009657e-8,1.382684476798346e-5,9.006116994803951e-4,0.007704610525894951,6.931984837854621e-4,1.0209837624189855e-4,2.5012707512759815e-4,3.177589140396231e-4,0.0021020806534619574,8.556430735963948e-6,4.165376559049318e-6,2.6116081139893055e-6
1.0627810299768115e-4,0.03886704870809887,0.06570669110706262,0.022391781225484797,7.670920119778391e-4,0.1773544208681891,0.052342514518484554,0.0013926884692298496,0.001851347327691033,9.330611175635273e-4,0.0014829216632010755,0.0019710781143458256
1.7714158811221736e-4,0.0040410380173667715,0.0018992890154189725,4.4391107032875786e-4,0.00017212670149258091,0.0010458768798533025,2.000989721350316e-4,1.0627233161956498e-4,1.2154706593034413e-5,7.671366850409938e-7,1.6468326798410225e-6,6.937389622763135e-7
4.944027197163945e-8,2.8700600055220352e-6,1.02980383881901e-4,0.008727103114696747,0.04940958808677326,0.49964131010582946,0.4133234223891402,0.028014083811572464,0.013091615113525471,0.0071657643944617044,4.675959666580187e-4,9.905852688859202e-6
5.9198035648070195e-8,2.4603660953026463e-7,4.266078675298781e-4,0.0025935434564930034,0.011038739561445125,0.0019120384607679603,0.002896584887983833,0.0017201626428013466,2.2587733971013435e-5,4.615775753704644e-5,1.6555361095828909e-6,4.84862715288692e-6
7.27031393447996e-8,3.261403082244842e-5,9.805390219084081e-4,3.5190239007904683e-4,1.5427210416174564e-4,1.6588557381280733e-4,3.709380501548676e-5,1.1209640950107482e-4,3.573214987262485e-4,2.769890755538462e-6,8.779803282943366e-5,5.550317238256497e-6
3.112707924746161e-8,2.9006792382491042e-6,7.466352995675468e-4,0.03458112820685355,1.7082080521115903e-4,0.008623685725886787,3.861710483127334e-4,0.008709003249901481,4.7181790949746283e-4,3.827402194888517e-4,9.693673830169633e-5,3.272320414022589e-4
2.8888280767525032e-8,9.793570766105017e-6,1.8096914052677892e-4,3.5750390035788233e-4,0.0011162908380066838,4.505226805451006e-4,1.6911347339148615e-4,1.586099482141111e-6,1.1853903414404954e-8,1.7030077718397743e-9,2.747405525305169e-9,1.415197725673778e-9
1.1571450722260643e-6,9.552732636507466e-4,0.01762458299848381,0.02450265542496377,0.0015703913836135827,0.029214072964819725,6.298511865407974e-4,0.011278627529060392,1.2056666704363475e-4,5.431345303863466e-4,5.377704230857816e-5,1.397799202241336e-4
7.834900869196915e-7,0.0017278002163325645,3.5064438252074837e-5,4.8657913842457357e-4,2.768203492559033e-4,3.531518225263437e-4,1.0281773917708568e-4,4.9656217809529446e-5,8.870600332611112e-6,1.7173719868677587e-4,1.6443205969052244e-6,5.9072394552606156e-6
4.836541666018324e-4,0.015553965389175084,0.023045823502539475,0.007191105872288224,3.2548151737687265e-4,0.024554258319094746,3.819192366438301e-4,0.00159065595105512,1.9263455876439295e-5,3.343175381319173e-5,2.682900895724692e-5,1.95220551111643e-5
3.1144917445047327e-7,2.30725403562837e-4,0.01252245382845473,0.042988126648065735,0.017278062968113295,0.04884580217226153,9.743732399426498e-4,0.0013911937928361429,4.390745556483111e-4,1.3142008616640055e-4,1.7389544473684121e-4,7.406423138733853e-6
4.4769557015304307e-7,6.141790543858137e-5,0.01421192657003112,0.34462744211041463,0.012218515047371925,0.08902797349847127,0.0013093913816659385,0.004956156331803377,5.037656526542822e-4,2.3279028619651703e-4,0.0048593339818825635,6.633966626845567e-4
9.67406754703859e-9,1.809152598375441e-5,0.0017548023304410076,5.407800393163464e-4,0.0017016058983322462,8.278376661197129e-5,5.001721431818762e-4,6.409501746632573e-4,3.302495780062725e-4,2.0879990431355022e-4,5.3011913483694175e-5,7.252301840917971e-5
1.3265668945020656e-5,0.002940950975046097,0.19518290748337186,0.16283395252085364,0.105730690635508,0.048098050482629606,0.3313432884439538,0.1618665253752386,0.3291386456300276,0.030297842768566334,0.002427491047070518,0.02161092947969756
4.054662119468144e-5,0.010516267020412084,0.0021552870482120664,0.006421865429875218,0.11753714145051342,0.0013057316085624687,7.246899711198379e-4,8.14728141010912e-4,0.006264988318348541,0.003239215365553494,4.620236416136292e-4,4.321913312635983e-4
1.52698836880516e-6,0.004934380106415337,0.0012691813639716942,0.042636033462303366,0.006766983322535423,0.026652032002416372,0.004093615104586571,0.0010753480860704124,0.024936421397649955,5.935207019647226e-5,0.0013374743849768728,1.1637040067503658e-4
3.7007955411283433e-7,0.007281633783515873,0.0883640906452923,0.0024036955547627414,5.745220946112152e-4,0.001200678158447508,0.001042429275688761,2.4721229197462863e-4,3.0565807067661765e-4,6.411438271469172e-4,3.926563955608325e-5,4.492799690062702e-5
1.66804515548378e-6,0.002298708742816841,0.20295932968405148,0.21196466691013785,0.06292099630541602,0.07646026016452112,0.044108674677037524,0.08399874247935347,0.0133527855888697,0.09591433491234447,0.012612934752793126,0.004043075553485643
1.232736047398486e-4,0.07922703077247698,0.8013177987149883,0.087571063925794,0.179420531729935,0.9964066640885811,0.06604089787505088,0.009077487944861407,4.972118385143665e-4,0.0020560839606583105,0.00185533897268948,4.848236859411603e-4
1.202636942322265e-5,4.610760277549142e-4,0.016680367165025845,0.02627030313588541,0.03192211057896534,0.00654761025531736,0.03967642645090741,0.007580536310437758,0.06787548019791532,0.0011139871591648266,0.0020246957724820197,0.02250049733900532
2.7253233077691636e-8,7.695450772032819e-7,4.5231364060129646e-5,0.012872083891595509,0.008020108348365196,0.03678875337772519,0.0218570809603346,0.006604622560318463,0.03742782974032499,0.00116269293949664,0.0011953569646661055,3.6313060363878634e-4
5.522018908798998e-6,0.007207584997288286,0.007566843847785831,0.006428718576021564,5.400063567833069e-4,2.0423976802928646e-4,5.934074248254243e-4,6.857353412137446e-5,2.0595013543120433e-4,1.6866359028696663e-5,2.375298011381144e-5,3.2507648818950413e-6
1.9672486684108037e-7,1.4988349032083341e-6,2.867275644754732e-4,0.05519683223970184,0.002707893920060957,0.015464767243864808,0.008036069519885137,4.8504121439376714e-4,0.001976360769649066,5.508714014479388e-5,4.269407600332453e-5,1.3343982386786298e-5
8.927519824275532e-5,0.035154763914481996,0.4815117795592896,0.056716880153988666,0.07745315316143964,0.02374552941546762,0.018854228083016577,0.003183283074368868,0.006088242842824498,0.0010909218315211988,7.510424319236051e-4,3.742146286874113e-5
1.8807119051200692e-5,0.0021347456339985,0.019164619041368902,0.010643168125091917,0.3060628012536786,0.007742559027641116,0.0017955161334157754,2.098212896339824e-4,8.383417172299484e-4,0.0010413458449075597,3.744242538167544e-4,3.658077233525958e-5
1.7563355214633702e-9,8.023187847427948e-8,3.9336105784548714e-5,3.2583564327687276e-4,4.6110519893378666e-4,3.977522869500976e-5,6.014211904858957e-5,1.8110034303166672e-4,1.1129252651103328e-5,2.193695283122521e-4,2.000589899520122e-6,4.769078166599883e-6
4.2522901599895135e-7,2.516713585407985e-4,0.023531072949591225,0.004814906586422243,4.445901329300783e-4,0.0010421100066216882,0.0013540106815624897,1.2161112337969264e-5,9.967687754165455e-4,6.439896968152726e-4,2.507286855078095e-4,6.925069364190535e-6
5.850989174271959e-7,0.02638662348161791,0.009160686489210744,0.0042486167512034885,2.461119132874945e-4,6.132655765131261e-4,6.526904282405839e-4,4.060094258338442e-4,0.002290352904442035,2.4088876027478698e-5,2.0103532082305087e-4,9.228086953817239e-5
6.474670482695518e-7,1.7475457111071346e-4,0.04135037296375532,0.24895584317553554,0.216914935382637,0.1817616173998795,0.0407132902400528,0.29886723239560964,0.003026427627716156,0.02318942169051338,0.006100656444079457,2.3206685858501164e-4
1.714140278416851e-5,0.007577370209216561,0.08058159332831635,0.027914390457005167,0.06213587116824367,0.038952781235681085,0.012587911290948965,0.005163272260499632,0.002066765750791055,0.0027854843816561715,8.176819925820311e-6,3.732724723767289e-4
2.5191255363037837e-6,6.992862062147082e-4,0.12099899473260667,0.06528884881851538,6.923257863648064e-4,0.004685706667419982,0.0013106796818395474,2.567537840227896e-4,0.0013868386012713119,1.4470350766209388e-4,5.742559694033311e-4,1.4029869957921104e-4
